text_id,text,synset_id,synset_word
t0000003930,"Эдгээрийн дотор Хөдөө аж ахуйн Яам, Түлш, Эрчим хүчний үйлдвэрийн Яам, Барилга, Барилгын материалын үйлдвэрийн Яам, Улаанбаатар хот, Сэлэнгэ аймгийн АДХын гүйцэтгэх захиргааны захиалагчийн товчоо, газраас зураг төсвийг нь хийж#0000003930 эхлээгүй олон барилгыг хөрөнгө оруулалт, барилга угсралтын төлөвлөгөөнд тусгуулсан байна",54,хий
t0000003931,"Улсын филармонийн хамт олон үйлдвэрийн зарим газартай шефийн холбоо тогтоож, лекц концерт зохион байгуулж, хөгжмийн нэрт зохиолчдын бүтээлийг сурталчлах ажил хийж#0000003931 байгаа нь хөдөлмөрчдийн уран сайхны соёлын өсөлтөд зохих нөлөөгөө үзүүлэх зөв зүйтэй эхлэл болжээ",54,хий
t0000003932,"Гудамж эл хуль, гагцхүү зүүнтэй нь гарц морь тэрэг#0000003932 цааш хурдлан явахыг худалдагч олж харсан бөгөөд тэр тэргэнд өнөөх бариад авахыг хүссэн эмэгтэйгээ суугаад зугтаж явааг тодорхой мэдэв",53,тэрэг
t0000003933,Чулуун хороо бараадаж буусан өнчин ганц гэрийн тос даасан бор бүрээсэн дээр мянган зулын гэрэл ойн бууж үзэгдэх агаад нүдээ#0000003933 аниад харвал манай муу дөрвөн ханат үлгэрт гардаг оосор бүчгүй орд цагаан өргөө мэт харагдаж билээ,37,нүд
t0000003934,Чулуун хороо бараадаж буусан өнчин ганц гэрийн тос даасан бор бүрээсэн дээр мянган зулын гэрэл ойн бууж үзэгдэх агаад нүдээ аниад харвал манай муу дөрвөн ханат үлгэрт гардаг#0000003934 оосор бүчгүй орд цагаан өргөө мэт харагдаж билээ,16,гар
t0000003935,Хүрэн морь явсаар тэрэг#0000003935 тоног байдаг тэр газраа хүрч очив,53,тэрэг
t0000003936,"Өрөө цэвэрхэн боллоо хүү минь! Ор, ор гэж хүлээж зогссон хүнийг оруулаад оочрын улс руу харвал нөгөө хоёр маань гар#0000003936 гараасаа хөтлөлцчихөөд оочрын сүүлд над руу эелдэгхэнээр толгой дохин инээмсэглэн зогсов.",17,гар
t0000003937,"Өрөө цэвэрхэн боллоо хүү минь! Ор, ор гэж хүлээж зогссон хүнийг оруулаад оочрын улс руу харвал нөгөө хоёр маань гар гараасаа#0000003937 хөтлөлцчихөөд оочрын сүүлд над руу эелдэгхэнээр толгой дохин инээмсэглэн зогсов.",17,гар
t0000003938,"Төр, засаг маань ч ард түмнээсээ нүүр#0000003938 буруулчихаад байгаа энэ цөвүүн цагт яахав дээ, зайлуул",39,нүүр
t0000003939,"Тэд зөвхөн араг ясыг бүтээдэг болохоос оюун санаанд шингээж , мах цусанд төрсөн#0000003939 мэт амилуулж чаддаггүй байна",48,төр
t0000003940,"Тэд шударга, зарчимч хүмүүсийг шог гараа#0000003940 үздэг давхаргынхан элгэлэн шоолж ""улаан коммунист"", ""хийрхүү"" гэх мэтээр хочилдог болсон шүү дээ",17,гар
t0000003941,"...төрийн үйлчилгээний албан тушаалд болон мал эмнэлэг, үржлийн үйлчилгээний нэгжид мэргэжлээрээ  буюу түүнээс дээш жил ажилласан малын эмч, мал зүйч өндөр насны тэтгэвэр тогтоолгох бол түүний албан тушаалын  сарын цалинтай тэнцэх хэмжээний нэг удаагийн мөнгөн#0000003941 тэтгэмжийг ажил олгогч олгох;",33,мөнгө
t0000003942,"Тухайлбал, бид нийтийн тээврийн унааны төлбөр, эрчим хүч болоод бензиний үнийн маргаан, хөдөлмөрийн хөлсний доод хэмжээ болон түрээслэгчдийн түрээсийн үнийн дээд хязгаарыг тогтоох зэрэгт төрөөс#0000003942 хэрхэн оролцож ямар үр дүн гарч байгаа тухай ярилцана",47,төр
t0000003943,"Тухайлбал, бид нийтийн тээврийн унааны төлбөр, эрчим хүч болоод бензиний үнийн маргаан, хөдөлмөрийн хөлсний доод хэмжээ болон түрээслэгчдийн түрээсийн үнийн дээд хязгаарыг тогтоох зэрэгт төрөөс хэрхэн оролцож ямар үр дүн гарч#0000003943 байгаа тухай ярилцана",16,гар
t0000003944,"Ямар үр дүн гарав?#0000003944 Асуудалд дүн шинжилгээ хийхийн тулд энэ салбарт зах зээл дэх бараа үйлчилгээний эрэлт, нийлүүлэлтийн харьцаа хэрхэн үйлчилсэн болохыг үзье",16,гар
t0000003945,"Ямар үр дүн гарав? Асуудалд дүн шинжилгээ хийхийн#0000003945 тулд энэ салбарт зах зээл дэх бараа үйлчилгээний эрэлт, нийлүүлэлтийн харьцаа хэрхэн үйлчилсэн болохыг үзье",54,хий
t0000003946,"Ямар үр дүн гарав? Асуудалд дүн шинжилгээ хийхийн тулд энэ салбарт зах#0000003946 зээл дэх бараа үйлчилгээний эрэлт, нийлүүлэлтийн харьцаа хэрхэн үйлчилсэн болохыг үзье",25,зах
t0000003947,"Ямар үр дүн гарав? Асуудалд дүн шинжилгээ хийхийн тулд энэ салбарт зах зээл дэх бараа#0000003947 үйлчилгээний эрэлт, нийлүүлэлтийн харьцаа хэрхэн үйлчилсэн болохыг үзье",14,бараа
t0000003948,"Ийнхүү засгийн газраас үнэд хяналт тавьж байгаа нь зах#0000003948 зээлийн тэнцвэрийг алдагдуулж (эрэлт болон нийлүүлэлтийн тоо хэмжээний тэнцвэрт байдлыг алдагдуулж) зах зээл дээр бараа, үйлчилгээний хомсдолыг буй болгож байгаа юм",25,зах
t0000003949,"Ийнхүү засгийн газраас үнэд хяналт тавьж байгаа нь зах зээлийн тэнцвэрийг алдагдуулж (эрэлт болон нийлүүлэлтийн тоо хэмжээний тэнцвэрт байдлыг алдагдуулж) зах#0000003949 зээл дээр бараа, үйлчилгээний хомсдолыг буй болгож байгаа юм",25,зах
